timestamp,ax_g,ay_g,az_g,temp_C
1763506003.741948605,-0.062,0.980,0.117,37.15
1763506003.853708982,-0.113,0.976,-0.015,37.15
1763506003.942633152,-0.061,0.999,0.060,37.13
1763506004.054320812,-0.087,1.049,0.112,37.11
1763506004.150175095,0.011,1.011,0.024,37.11
1763506004.246579885,-0.017,1.002,0.091,36.97
1763506004.349707842,0.004,1.024,0.071,37.09
1763506004.448758602,-0.024,1.023,0.033,37.17
1763506004.556416988,-0.077,0.962,0.092,37.17
1763506004.648835897,-0.051,1.009,0.070,37.15
1763506004.752935648,-0.066,1.007,0.092,37.05
1763506004.858675003,-0.117,0.986,0.025,37.05
1763506004.957212687,-0.081,0.985,0.047,36.99
1763506005.058609962,-0.012,1.020,0.115,37.01
1763506005.161799669,-0.022,1.038,0.130,37.01
1763506005.265634775,-0.018,1.016,0.112,36.95
1763506005.363473177,-0.015,0.995,0.028,37.01
1763506005.459520102,-0.074,1.015,0.085,37.07
1763506005.566371441,0.005,1.062,0.071,37.07
1763506005.668861628,0.063,1.081,0.066,37.01
1763506005.761395931,0.022,1.005,0.117,37.21
1763506005.870231390,0.065,1.055,0.062,37.21
1763506005.968492031,-0.019,1.044,0.048,37.11
1763506006.071804047,-0.071,1.010,0.123,37.01
1763506006.165738344,-0.093,0.978,0.089,37.03
1763506006.263756275,-0.075,1.022,0.067,37.03
1763506006.377796173,-0.037,1.012,0.062,37.01
1763506006.470246315,-0.002,1.061,0.063,36.99
1763506006.568401098,-0.060,0.983,-0.023,36.99
1763506006.669554949,-0.006,0.994,0.042,37.11
1763506006.770122528,-0.089,0.987,0.023,37.17
1763506006.882295609,-0.160,1.012,0.134,37.05
1763506006.980812788,-0.024,0.992,0.008,37.05
1763506007.076235056,-0.041,1.009,0.074,37.03
1763506007.181142569,-0.057,0.986,0.051,37.05
1763506007.282146215,-0.088,1.020,0.072,37.05
1763506007.378852129,0.018,1.038,0.059,37.13
1763506007.482058525,-0.059,0.986,0.048,37.05
1763506007.585967779,0.034,1.043,0.071,37.05
1763506007.686801434,-0.056,0.999,0.058,37.15
1763506007.787985563,-0.030,1.006,0.059,37.09
1763506007.883622885,0.067,1.064,-0.023,37.11
1763506007.985833168,0.056,1.054,-0.058,37.11
1763506008.085218668,-0.069,1.025,0.097,37.05
1763506008.191686630,0.013,1.029,0.049,37.09
1763506008.294833422,-0.093,0.977,0.008,37.09
1763506008.386476040,-0.061,0.982,0.052,37.13
1763506008.490428925,-0.090,1.004,-0.007,37.11
1763506008.600029469,-0.053,1.015,0.050,37.07
1763506008.700594902,-0.023,1.014,0.078,37.07
1763506008.790347815,-0.057,1.015,0.014,36.85
1763506008.894597292,-0.041,1.023,0.096,36.93
1763506009.004013300,-0.032,1.011,0.050,36.93
1763506009.100689173,-0.045,1.003,0.100,37.05
1763506009.198306561,-0.032,1.016,0.093,37.23
1763506009.301001549,-0.129,1.038,0.113,37.25
1763506009.397390842,-0.070,0.987,0.021,37.25
1763506009.500885487,-0.031,1.044,0.217,37.15
1763506009.603557587,0.067,1.022,0.017,37.13
1763506009.700625896,-0.011,1.022,0.013,37.13
1763506009.807038546,-0.096,0.992,0.048,37.09
1763506009.906638861,-0.124,0.924,0.069,37.07
1763506010.002456665,-0.072,0.996,0.099,37.15
1763506010.106689215,-0.045,1.022,0.090,37.15
1763506010.209183216,0.010,1.014,0.053,37.11
1763506010.311191797,-0.020,1.020,0.023,37.05
1763506010.409909964,-0.012,0.988,0.068,37.05
1763506010.506911993,-0.066,1.044,0.071,37.11
1763506010.610017776,-0.089,0.976,-0.033,37.29
1763506010.712782383,-0.029,0.969,0.095,37.29
1763506010.814297199,-0.080,0.978,0.012,37.33
1763506010.919081688,-0.080,1.023,0.049,37.23
1763506011.016011238,-0.066,1.012,0.052,37.31
1763506011.117143393,0.012,1.003,0.097,37.31
1763506011.228920221,0.005,1.059,0.125,37.19
1763506011.323887825,-0.038,0.998,0.019,37.19
1763506011.417554379,-0.015,1.025,0.068,37.19
1763506011.517406940,-0.091,0.959,0.095,37.17
1763506011.628368616,-0.040,0.985,0.063,37.15
1763506011.719371080,-0.055,0.988,0.053,37.15
